0.000000,66
0.000000,66
0.000000,66
0.000000,66
1.000000,66
1.000000,65
1.000000,65
1.000000,66
1.000000,66
1.000000,66
1.000000,66
3.000000,65
6.000000,65
8.000000,65
9.000000,66
10.000000,65
10.000000,65
10.000000,64
11.000000,64
14.000000,64
16.000000,64
18.000000,64
20.000000,62
21.000000,60
22.000000,58
24.000000,56
25.000000,52
26.000000,49
27.000000,45
28.000000,43
29.000000,42
29.000000,42
29.000000,39
30.000000,34
31.000000,31
33.000000,29
36.000000,31
38.000000,33
39.000000,35
40.000000,37
41.000000,37
42.000000,37
43.000000,36
44.000000,34
46.000000,32
47.000000,26
48.000000,22
49.000000,18
51.000000,14
52.000000,11
53.000000,10
54.000000,9
54.000000,8
55.000000,8
56.000000,9
58.000000,10
60.000000,11
62.000000,14
63.000000,18
64.000000,24
66.000000,27
67.000000,31
68.000000,33
69.000000,36
70.000000,38
72.000000,37
73.000000,38
74.000000,37
76.000000,36
76.000000,34
77.000000,32
78.000000,31
78.000000,29
80.000000,30
82.000000,32
84.000000,37
85.000000,44
86.000000,50
88.000000,56
89.000000,60
90.000000,62
92.000000,64
93.000000,65
94.000000,64
95.000000,64
96.000000,63
98.000000,62
99.000000,60
100.000000,57
100.000000,54
102.000000,51
102.000000,47
104.000000,42
106.000000,37
107.000000,33
109.000000,30
110.000000,30
111.000000,30
113.000000,32
114.000000,35
116.000000,38
117.000000,39
118.000000,41
119.000000,40
121.000000,38
122.000000,33
124.000000,27
125.000000,22
126.000000,17
128.000000,13
129.000000,10
130.000000,8
132.000000,8
133.000000,8
135.000000,9
136.000000,11
138.000000,14
139.000000,17
140.000000,21
142.000000,25
143.000000,31
144.000000,35
145.000000,43
147.000000,49
148.000000,54
149.000000,59
151.000000,63
152.000000,65
153.000000,66
155.000000,66
156.000000,66
158.000000,66
159.000000,67
161.000000,67
162.000000,67
164.000000,67
165.000000,66
166.000000,66
168.000000,66
169.000000,65
171.000000,65
172.000000,65
174.000000,65
175.000000,65
176.000000,64
177.000000,65
178.000000,65
180.000000,64
181.000000,64
182.000000,64
183.000000,64
185.000000,64
186.000000,64
187.000000,63
189.000000,64
190.000000,64
191.000000,63
192.000000,63
194.000000,63
195.000000,64
196.000000,64
198.000000,65
199.000000,65
201.000000,64
202.000000,65
203.000000,65
205.000000,65
206.000000,65
207.000000,66
208.000000,65
210.000000,66
211.000000,66
212.000000,65
213.000000,66
214.000000,65
216.000000,65
217.000000,65
218.000000,65
220.000000,65
221.000000,66
222.000000,65
223.000000,66
224.000000,66
226.000000,66
227.000000,66
228.000000,66
229.000000,66
230.000000,66
232.000000,67
233.000000,67
234.000000,67
236.000000,67
237.000000,67
239.000000,67
240.000000,67
241.000000,67
242.000000,68
244.000000,68
245.000000,68
246.000000,68
248.000000,68
249.000000,69
